name	type	units
R08	EEG	microV
R07	EEG	microV
R06	EEG	microV
R05	EEG	microV
R04	EEG	microV
R03	EEG	microV
R02	EEG	microV
R01	EEG	microV
L08	EEG	microV
L07	EEG	microV
L06	EEG	microV
L05	EEG	microV
L04b	EEG	microV
L04a	EEG	microV
L04	EEG	microV
L03	EEG	microV
L02	EEG	microV
L01	EEG	microV
